freq,siec,unit,geo\TIME_PERIOD	2016-01 	2016-02 	2016-03 	2016-04 	2016-05 	2016-06 	2016-07 	2016-08 	2016-09 	2016-10 	2016-11 	2016-12 	2017-01 	2017-02 	2017-03 	2017-04 	2017-05 	2017-06 	2017-07 	2017-08 	2017-09 	2017-10 	2017-11 	2017-12 	2018-01 	2018-02 	2018-03 	2018-04 	2018-05 	2018-06 	2018-07 	2018-08 	2018-09 	2018-10 	2018-11 	2018-12 	2019-01 	2019-02 	2019-03 	2019-04 	2019-05 	2019-06 	2019-07 	2019-08 	2019-09 	2019-10 	2019-11 	2019-12 	2020-01 	2020-02 	2020-03 	2020-04 	2020-05 	2020-06 	2020-07 	2020-08 	2020-09 	2020-10 	2020-11 	2020-12 	2021-01 	2021-02 	2021-03 	2021-04 	2021-05 	2021-06 	2021-07 	2021-08 	2021-09 	2021-10 	2021-11 	2021-12 	2022-01 	2022-02 	2022-03 	2022-04 	2022-05 	2022-06 	2022-07 	2022-08 	2022-09 	2022-10 	2022-11 	2022-12 	2023-01 	2023-02 	2023-03 	2023-04 	2023-05 	2023-06 	2023-07 	2023-08 	2023-09 	2023-10 	2023-11 	2023-12 	2024-01 	2024-02 
M,RA420,GWH,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42.403 	88.432 	118.670 	144.976 	152.177 	157.680 	164.068 	165.721 	119.091 	97.187 	36.325 	37.579 	61.027 	44.287 	34.282 	60.618 	140.483 	125.418 	131.200 	147.720 	118.544 	96.200 	40.998 	43.249 	54.381 	83.937 	139.382 	131.156 	150.771 	157.210 	165.581 	171.928 	139.166 	122.407 	50.317 	58.053 	85.037 	94.662 	115.196 	155.501 	151.251 	155.494 	177.397 	168.760 	151.778 	110.722 	78.141 	34.477 	61.798 	90.674 	121.411 	143.820 	172.897 	154.233 	191.896 	185.531 	140.316 	98.263 	70.750 	55.529 	90.329 	108.734 	154.708 	182.588 	226.508 	206.991 	247.169 	220.218 	214.940 	198.395 	100.312 	80.697 	78.603 	159.907 	217.632 	249.360 	295.796 	375.747 	454.611 	449.085 	371.830 	325.615 	184.493 	165.081 	193.513 	: 
M,RA420,GWH,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	9.380 e	9.385 e	11.185 e	11.472 e	14.132 e	14.755 e	16.728 e	16.739 e	17.353 e	14.465 e	13.350 e	11.711 e	12.595 e	11.474 e	14.755 	16.266 e	17.571 e	17.950 e	19.243 e	18.457 e	18.402 e	16.319 e	14.451 e	12.846 e	13.217 e	13.482 e	16.152 e	16.509 e	19.817 e	19.081 e	21.708 e	22.116 e	23.976 e	18.469 e	17.510 e	13.503 e	13.872 e	15.338 e	23.188 e	26.694 e	33.257 e	33.559 e	36.129 e	35.897 e	34.278 e	29.491 e	22.307 e	20.865 e	22.335 e	28.677 e	35.664 e	36.655 e	51.976 e	48.519 e	52.685 e	50.441 e	48.972 e	42.538 e	33.352 e	22.085 e	28.137 e	32.379 e	40.909 e	54.947 e	59.788 e	63.648 e	68.618 e	66.418 e	65.048 e	51.561 e	41.477 e	37.835 e	41.524 e	44.592 e	54.869 e	57.455 e	77.606 e	87.511 e	100.672 e	95.085 e	89.191 e	74.442 e	61.995 e	51.535 e	48.855 	: 
M,RA420,GWH,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	61.291 	100.423 	199.690 	210.039 	308.554 	325.320 	284.573 	285.666 	161.063 	127.593 	58.466 	41.207 	45.417 	114.294 	156.963 	292.309 	321.922 	273.416 	303.516 	293.564 	239.691 	172.964 	72.411 	31.178 	51.809 	136.563 	191.473 	273.940 	232.596 	329.932 	294.173 	267.155 	217.655 	160.520 	55.116 	50.558 	61.141 	101.672 	226.554 	323.091 	279.489 	241.721 	294.377 	263.533 	220.844 	107.188 	59.491 	33.784 	43.293 	84.711 	184.415 	234.145 	250.296 	319.103 	288.993 	233.360 	217.153 	187.035 	55.962 	33.848 	59.610 	124.508 	259.413 	229.550 	301.068 	311.440 	300.518 	262.590 	187.115 	147.086 	63.780 	30.510 	44.529 	96.778 	180.041 	204.156 	299.701 	297.756 	296.409 	240.451 	255.690 	153.893 	66.440 	35.453 	69.982 	: 
M,RA420,GWH,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	867.000 e	1609.000 e	3511.000 e	4304.000 e	5117.000 e	5973.000 e	5456.000 e	5140.000 e	3439.000 e	2380.000 e	978.000 e	552.000 e	797.000 e	2000.000 e	2946.000 e	5435.000 e	6667.000 e	6000.000 e	6935.000 e	5830.000 e	4577.000 e	3089.000 e	1317.000 e	591.000 e	809.000 e	1991.000 e	3266.000 e	5548.000 e	5430.000 e	6991.000 e	6209.000 e	5711.000 e	4233.000 e	2652.000 e	1048.000 e	1007.000 e	1191.000 e	1817.000 e	4400.000 e	6930.000 e	6728.000 e	6248.000 e	6912.000 e	5981.000 e	5081.000 e	2420.000 e	1669.000 e	753.000 e	670.000 e	2178.000 e	4514.000 e	6028.000 e	6505.000 e	7831.000 e	6863.000 e	5805.000 e	5278.000 e	3538.000 e	1223.000 e	788.000 e	1065.000 e	2466.000 e	6065.000 e	6231.000 e	8159.000 e	8589.000 e	8689.000 e	8097.000 e	5346.000 e	3967.000 e	1898.000 e	732.000 e	955.000 e	2629.000 e	4192.000 e	6039.000 e	8809.000 e	9802.000 e	8541.000 e	7290.000 e	7405.000 e	3781.000 e	1572.000 e	891.000 e	1692.000 e	: 
M,RA420,GWH,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	13.756 	20.138 	58.585 	91.062 	123.899 	113.024 	108.456 	96.763 	74.457 	49.811 	26.103 	12.727 	10.762 	32.964 	50.122 	104.540 	166.635 	152.738 	161.098 	109.299 	80.943 	57.175 	18.156 	8.541 	16.092 	38.243 	73.214 	141.923 	136.491 	147.579 	140.179 	119.012 	79.495 	45.690 	13.827 	11.524 	13.319 	30.077 	104.140 	155.038 	186.340 	181.399 	152.642 	159.579 	110.238 	57.085 	24.097 	7.130 	15.915 	41.992 	103.110 	171.783 	157.085 	204.586 	187.591 	167.166 	118.112 	73.598 	26.964 	10.614 	25.462 	62.620 	209.317 	267.107 	299.439 	282.557 	287.546 	271.868 	190.525 	115.882 	32.607 	20.084 	37.219 	97.252 	187.611 	416.482 	527.515 	574.137 	465.596 	388.026 	355.355 	137.625 	51.717 	21.437 	44.804 	85.780 
M,RA420,GWH,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.824 	2.252 	8.500 	12.492 	18.291 	18.397 	18.375 	17.404 	12.300 	7.060 	2.077 	0.706 	0.364 	3.600 	14.700 	29.800 	37.519 	59.168 	60.070 	38.423 	32.930 	21.429 	5.878 	0.869 	2.500 	10.465 	51.700 	64.600 	70.876 	79.066 	74.500 	74.793 	51.390 	24.036 	4.442 	1.476 	3.300 	11.000 	39.000 	87.000 	118.000 	106.000 	87.000 	70.000 	65.000 	31.000 	7.000 	1.800 	4.000 	: 
M,RA420,GWH,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	175.852 	218.153 	326.041 	384.846 	397.100 	415.246 	444.556 	447.512 	387.551 	356.028 	228.947 	210.641 	225.163 	180.173 	296.951 	374.607 	375.218 	385.556 	429.935 	427.731 	376.285 	307.912 	210.902 	201.605 	184.185 	222.297 	348.990 	329.817 	393.534 	414.356 	439.072 	466.295 	402.858 	348.757 	220.165 	190.853 	258.146 	283.727 	333.187 	368.731 	444.222 	455.195 	494.231 	485.600 	427.277 	377.592 	270.046 	195.285 	241.586 	302.227 	404.103 	443.617 	558.628 	545.297 	596.912 	589.863 	502.149 	369.208 	271.944 	280.132 	353.584 	357.314 	475.768 	593.594 	722.998 	724.800 	833.886 	755.381 	730.331 	652.484 	413.059 	342.041 	413.690 	539.671 	660.902 	719.638 	698.188 	852.356 	1007.543 	956.903 	738.990 	711.009 	510.848 	470.162 	511.491 	593.875 
M,RA420,GWH,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	470.872 	442.030 	711.960 	838.096 	865.664 	889.158 	944.079 	839.835 	774.413 	676.046 	536.575 	429.628 	442.296 	508.148 	587.196 	697.332 	810.207 	813.586 	929.384 	841.118 	715.448 	567.117 	374.693 	426.465 	501.506 	626.838 	804.516 	696.522 	931.739 	927.815 	995.431 	1003.134 	851.110 	787.711 	522.344 	510.502 	620.379 	967.384 	1050.297 	1143.097 	1625.639 	1785.117 	1894.208 	1807.175 	1452.670 	1303.467 	805.732 	734.484 	846.544 	972.948 	1686.822 	1662.309 	2384.886 	2322.062 	2614.241 	2377.695 	1905.867 	1764.153 	1327.914 	1016.576 	1547.353 	1681.169 	1437.397 	2570.505 	3410.436 	3202.915 	3345.713 	3222.380 	2682.867 	2005.321 	1531.288 	1115.958 	1684.861 e	2028.180 e	3114.932 e	3755.070 e	3853.373 e	3843.749 e	4530.176 e	4447.126 e	3361.511 e	2628.570 e	1994.694 e	1865.922 e	1908.160 e	: 
M,RA420,GWH,EU27_2020	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3354.139 	4463.205 	8744.436 	10396.980 	11960.878 	12995.316 	12683.268 	12056.906 	8833.349 	6923.766 	3691.807 	2745.662 	3241.005 	5017.853 	7258.049 	11530.794 	13558.511 	13120.355 	14523.896 	12773.339 	10487.855 	7401.926 	3806.531 	2906.955 	3452.370 	6260.837 	9359.103 	11989.563 	12648.081 	15447.971 	14672.639 	13977.599 	10915.466 	7707.572 	3701.977 	3619.684 	4537.438 	6683.204 	11280.188 	16058.565 	17163.193 	16563.504 	18037.320 	16279.813 	13422.857 	8244.209 	5574.137 	3351.981 	3929.958 	7141.672 	13267.782 	16180.228 	18691.395 	20818.125 	19864.199 	17891.940 	15233.364 	11279.062 	5698.030 	4353.206 	6252.083 	9389.833 	16491.999 	19443.117 	24642.714 	25415.537 	26377.895 	24504.486 	17733.042 	13558.100 	7573.678 	4752.571 	6139.588 	10884.122 	16819.599 	22652.930 	28480.773 	31429.368 	30435.641 	27513.078 	24347.779 	15399.252 	8758.507 	6601.087 	: 	: 
M,RA420,GWH,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	1.000 	1.000 	2.000 e	2.000 e	3.000 e	3.000 e	2.000 e	2.000 e	2.000 e	2.000 e	2.000 e	1.000 e	1.000 e	3.000 e	7.000 e	13.000 e	14.000 e	20.000 e	14.000 e	7.000 e	7.000 e	2.000 e	0.000 	1.000 e	2.000 e	8.000 e	20.000 e	24.000 e	32.000 e	38.000 e	29.000 e	16.000 e	6.000 e	2.000 e	1.000 e	1.512 e	5.971 e	16.348 e	28.750 e	49.634 e	66.458 e	53.263 e	48.484 e	25.167 e	9.898 e	3.000 e	1.000 e	1.401 e	6.555 e	17.954 e	36.612 e	75.000 e	75.454 e	55.594 e	49.521 e	28.000 e	10.000 e	3.000 e	1.000 e	2.000 e	6.000 e	26.000 e	42.000 e	63.000 e	75.000 e	66.000 e	55.000 e	29.000 e	13.000 e	3.000 e	1.000 e	3.000 e	11.000 e	34.000 e	77.000 e	104.000 e	130.000 e	112.000 e	82.000 e	57.000 e	28.000 e	6.000 e	2.000 	5.000 	: 
M,RA420,GWH,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	317.835 	412.924 	678.398 	930.993 	1015.614 	1049.305 	1059.671 	1000.366 	792.630 	652.416 	400.854 	295.274 	324.326 e	492.002 e	745.362 e	939.371 e	1060.619 e	1169.154 e	1265.102 e	1169.013 e	999.323 e	683.180 e	407.042 e	396.984 e	423.906 e	740.267 e	1012.242 e	984.618 e	1207.080 e	1289.797 e	1336.221 e	1332.485 e	1144.590 e	752.317 e	388.059 e	432.809 e	524.905 e	781.089 e	1098.528 e	1348.232 e	1632.945 e	1557.021 e	1744.124 e	1555.614 e	1271.457 e	807.473 e	697.500 e	370.651 e	475.012 e	671.903 e	1297.335 e	1582.687 e	1618.195 e	1677.541 e	1717.497 e	1746.172 e	1457.628 e	1242.345 e	698.335 e	582.083 e	780.495 e	1028.199 e	1384.847 e	1799.432 e	2261.626 e	2232.311 e	2592.321 e	2299.964 e	1830.863 e	1313.693 e	843.640 e	599.258 e	654.092 e	1268.797 e	1670.890 e	2175.388 e	2544.795 e	2706.016 e	2724.457 e	2594.928 e	2291.456 e	1646.198 e	930.494 e	744.483 e	898.651 e	: 
M,RA420,GWH,GE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	: 
M,RA420,GWH,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.188 	3.465 	6.912 	7.207 	9.247 	9.625 	10.295 	9.521 	5.303 	5.495 	2.445 	2.293 	2.395 	1.807 	4.086 	8.239 	9.386 	8.398 	9.200 	9.008 	7.204 	5.211 	2.410 	1.849 	2.022 	4.454 	6.756 	6.956 	6.847 	10.153 	9.810 	9.206 	6.702 	5.399 	2.171 	1.957 	2.887 	4.288 	6.308 	9.361 	8.417 	8.440 	9.667 	8.470 	7.280 	4.566 	2.346 	1.239 	2.045 	3.932 	6.923 	6.783 	8.354 	10.461 	9.535 	8.848 	8.178 	4.975 	2.318 	2.293 	3.354 	4.318 	7.485 	7.605 	9.195 	9.685 	9.818 	7.802 	8.127 	7.198 	3.178 	3.171 	9.703 	12.953 	20.916 	24.353 	23.028 	37.186 	42.766 	41.290 	34.641 	25.261 	16.116 	15.505 	9.991 	: 
M,RA420,GWH,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8.931 e	13.301 e	30.188 e	28.849 e	38.064 e	40.348 e	46.359 e	48.073 e	30.594 e	31.486 e	14.726 e	11.841 e	15.059 e	15.895 e	27.647 e	57.406 e	69.707 e	62.892 e	75.555 e	79.860 e	76.180 e	59.876 e	34.388 e	19.793 e	29.378 e	70.653 e	112.972 e	123.582 e	113.519 e	176.213 e	176.913 e	179.264 e	153.158 e	136.457 e	55.290 e	46.916 e	59.767 e	126.785 e	195.092 e	295.809 e	259.595 e	251.646 e	302.545 e	306.640 e	271.759 e	159.052 e	78.326 e	49.594 e	95.869 e	171.853 e	315.500 e	324.875 e	395.191 e	526.597 e	491.159 e	443.313 e	388.018 e	331.822 e	164.622 e	112.185 e	177.826 e	257.395 e	445.470 e	409.795 e	549.339 e	610.104 e	595.956 e	554.097 e	373.768 e	349.436 e	137.375 e	126.999 e	149.070 e	323.339 e	499.488 e	558.491 e	734.595 e	789.078 e	865.696 e	810.772 e	725.224 e	503.766 e	298.352 e	213.973 	351.782 	: 
M,RA420,GWH,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.758 	1.213 	1.016 	1.217 	0.965 	3.514 	9.194 	15.481 	33.999 	63.296 	63.954 	59.491 	55.135 	42.244 	34.369 	20.131 	10.196 	16.930 	: 
M,RA420,GWH,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.001 	0.002 	0.002 	0.001 	0.002 	0.001 	0.000 	0.000 	0.000 	0.000 	0.000 
M,RA420,GWH,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1081.000 	1193.000 	2322.000 	2492.000 	2816.000 	2845.000 	3023.000 	2920.000 	2195.000 	1918.000 	1074.000 	932.000 	1029.000 	1052.000 	1688.000 	2428.000 	2437.000 	2794.000 	2968.000 	2688.000 	2351.000 	1607.000 	934.000 	911.000 	1069.000 	1661.000 	2380.000 	2203.000 	2312.000 	2958.000 	2946.000 	2873.000 	2311.000 	1814.000 	876.000 	923.000 	1263.000 	1740.000 	2025.000 	2704.000 	2801.000 	2861.000 	3215.000 	2859.000 	2353.000 	1831.000 	1200.000 	738.000 	914.000 	1467.000 	2415.000 	2425.000 	2998.000 	3003.000 	2944.000 	2928.000 	2343.000 	1788.000 	930.000 	913.000 	1272.000 	1697.000 	2316.000 	2842.000 	3097.000 	3216.000 	3471.000 	3127.000 	2402.000 	2087.000 	1207.000 	818.000 	1092.000 	1721.000 	2635.000 	3098.000 	2928.000 	3515.000 	3868.000 	3738.000 	2991.000 	2277.000 	1534.000 	1198.000 	: 	: 
M,RA420,GWH,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.820 	2.182 	5.185 	7.366 	11.641 	9.643 	9.413 	9.050 	5.596 	2.954 	1.089 	0.581 	0.906 	2.316 	6.546 	9.520 	13.658 	11.663 	10.111 	9.960 	7.867 	5.768 	1.306 	0.393 	0.512 	2.882 	5.379 	11.468 	9.631 	12.339 	10.261 	9.600 	6.800 	3.800 	0.950 	0.678 	1.020 	2.580 	6.883 	9.319 	10.930 	10.398 	10.107 	9.424 	7.670 	3.105 	1.168 	0.615 	0.370 	2.781 	5.498 	7.590 	9.721 	12.026 	11.239 	7.343 	6.648 	5.212 	1.447 	0.440 	1.139 	2.682 	9.580 	9.128 	9.979 	10.323 	10.198 	10.649 	7.143 	4.080 	0.935 	0.219 	0.559 	2.257 	5.375 	8.080 	12.693 	14.102 	11.186 	8.943 	10.745 	3.741 	1.677 	0.291 	0.970 	: 
M,RA420,GWH,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2.019 e	3.378 e	8.925 e	12.852 e	15.177 e	15.897 e	14.619 e	11.304 e	9.111 e	5.652 e	2.382 	2.000 e	1.605 e	4.866 e	6.366 e	12.153 e	16.347 e	15.084 e	17.412 e	14.352 e	11.493 e	7.203 e	3.132 e	1.680 e	1.845 e	6.117 e	8.529 e	12.414 e	14.973 e	17.283 e	16.998 e	14.001 e	10.734 e	5.256 e	2.229 e	2.046 e	2.798 e	4.083 e	13.282 e	22.830 e	27.195 e	22.758 e	27.357 e	22.238 e	17.415 e	9.753 e	3.746 e	4.574 e	3.383 e	6.575 e	18.128 e	29.765 e	33.887 e	37.229 e	36.516 e	31.012 e	24.740 e	10.568 e	8.702 e	3.813 e	4.891 e	8.637 e	23.637 e	34.911 e	43.482 e	39.145 e	45.534 e	37.539 e	27.117 e	12.465 e	9.753 e	4.734 e	3.574 e	12.576 e	21.645 e	32.969 e	40.032 e	58.472 e	42.685 e	38.835 e	35.599 e	19.218 e	7.955 e	5.330 e	: 	: 
M,RA420,GWH,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	3.000 	5.000 	6.000 	8.000 	8.000 	11.000 	4.000 	1.000 	0.000 n	1.000 	4.000 
M,RA420,GWH,MD	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.004 e	0.005 e	0.010 	0.015 	0.012 	0.015 	0.016 	0.009 	0.005 	0.002 	0.001 	0.000 	0.001 	0.001 	0.003 	0.004 	0.007 	0.005 	0.006 	0.006 	0.003 	0.002 	0.001 	0.000 	0.004 	0.011 	0.014 	0.014 	0.024 	0.032 	0.013 	0.036 	0.027 	0.011 	0.011 	0.006 	0.048 	0.125 	0.361 	0.289 	0.577 	0.734 	0.753 	0.760 	0.686 	0.756 	0.311 	0.206 	0.162 	: 
M,RA420,GWH,ME	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.078 	0.120 	0.208 	0.221 	0.270 	0.285 	0.278 	0.256 	0.207 	0.147 	0.079 	0.059 	0.072 	0.141 	0.223 	0.240 	0.309 	0.305 	0.282 	0.277 	0.254 	0.174 	0.091 	0.076 	0.110 	0.137 	0.259 	0.272 	0.315 	0.357 	0.365 	0.317 	0.222 	0.166 	0.091 	0.059 	0.183 	0.389 	0.715 	0.962 	1.443 	1.720 	2.433 	2.420 	2.074 	1.820 	0.948 	1.494 	: 	: 
M,RA420,GWH,MK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.754 	1.367 	2.060 	2.400 	2.513 	2.675 	2.832 	2.762 	2.092 	2.168 	1.103 	1.025 	1.213 	0.917 	1.722 	2.488 	2.546 	2.273 	2.633 	2.544 	2.418 	1.958 	1.057 	1.019 	0.737 	1.484 	2.417 	2.145 	2.304 	2.613 	2.734 	2.801 	2.341 	2.049 	0.888 	0.714 	1.221 	1.693 	1.756 	2.289 	2.452 	2.519 	2.833 	2.565 	2.269 	1.896 	1.397 	0.647 	1.080 	1.641 	2.175 	2.198 	2.534 	2.604 	2.704 	2.626 	2.036 	1.836 	1.212 	1.039 	1.601 	1.671 	2.370 	2.627 	3.135 	3.609 	3.652 	4.276 	3.911 	3.008 	1.289 	1.345 	6.290 	12.606 	17.079 	21.659 	24.137 	27.982 	37.221 	40.951 	39.769 	38.685 	23.692 	17.396 	: 	: 
M,RA420,GWH,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	9.333 	8.539 	16.618 	17.067 	18.925 	19.662 	19.460 	17.443 	14.293 	11.695 	9.287 	9.586 	9.845 	11.285 	16.187 	17.547 	21.169 	22.522 	23.004 	21.094 	17.239 	14.136 	10.716 	9.667 	11.187 	15.467 	17.003 	20.978 	25.793 	27.979 	27.313 	25.662 	19.739 	18.091 	13.308 	11.725 	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	: u	23.765 u	: u	: u	: u	29.212 u	: u	22.797 u	: u	: u	15.936 u	17.637 u	27.674 u	30.550 u	29.359 u	33.002 u	35.275 u	32.338 u	30.035 u	24.080 u	17.391 u	12.879 u	16.591 u	: 
M,RA420,GWH,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	60.000 e	59.000 e	157.000 e	208.000 e	220.000 e	223.000 e	227.000 e	266.000 e	204.000 e	143.000 e	74.000 e	37.000 e	60.000 e	193.000 e	193.000 e	275.000 e	423.000 e	367.000 e	226.000 e	195.000 e	204.000 	143.000 	86.000 	58.000 e	80.359 	194.485 	307.928 	615.966 	726.523 	848.924 	812.160 	740.479 	486.096 	266.988 e	147.175 	108.962 	112.728 	213.095 	647.921 	1105.978 	1414.091 	1277.811 	1228.062 	1176.296 	835.708 	370.175 	251.861 	131.007 	204.954 	466.075 	838.057 	1367.422 	1538.464 	1853.727 	1630.420 	1392.769 	1114.440 	621.972 	290.551 	180.316 	274.020 	568.189 	1498.196 	1869.168 	2431.287 	2652.535 	2621.544 	2450.087 	1531.833 	975.461 	489.758 	293.509 	342.041 	703.297 	1267.760 	2184.382 	3229.144 	3860.245 	3050.901 	2630.804 	2104.108 	1032.746 	494.423 	273.038 	: 	: 
M,RA420,GWH,NO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.000 	0.488 	: 
