MeasureItem;Month;Year;Category;Country;MeasureItemID;CreationDate;Representativity;ProvidedValue;ProvidedValueCode
Monthly Domestic Values;9;2021;Fossil Gas;SI;B04;12/04/2023 11:27;100;26.30304;
Monthly Domestic Values;10;2021;Fossil Gas;SI;B04;12/04/2023 11:27;100;46.15413;
Monthly Domestic Values;11;2021;Fossil Gas;SI;B04;12/04/2023 11:27;100;53.26101;
Monthly Domestic Values;12;2021;Fossil Gas;SI;B04;12/04/2023 11:27;100;66.68647;
Monthly Domestic Values;1;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;2;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;3;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;4;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;5;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;6;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;7;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;8;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;9;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;10;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;11;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;12;2021;Fossil Oil;SI;B06;12/04/2023 11:27;100;0;
Monthly Domestic Values;1;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;25.72189;
Monthly Domestic Values;2;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;24.97444;
Monthly Domestic Values;3;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;20.44866;
Monthly Domestic Values;4;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;22.67729;
Monthly Domestic Values;5;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;24.05316;
Monthly Domestic Values;6;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;20.63677;
Monthly Domestic Values;7;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;23.86908;
Monthly Domestic Values;8;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;24.27925;
Monthly Domestic Values;9;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;17.45482;
Monthly Domestic Values;10;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;25.60308;
Monthly Domestic Values;11;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;25.85373;
Monthly Domestic Values;12;2021;Hydro Pumped Storage;SI;B10;12/04/2023 11:27;100;27.77553;
Monthly Domestic Values;1;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;430.88684;
Monthly Domestic Values;2;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;424.05107;
Monthly Domestic Values;3;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;325.52141;
Monthly Domestic Values;4;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;342.48408;
Monthly Domestic Values;5;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;676.23915;
Monthly Domestic Values;6;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;563.19536;
Monthly Domestic Values;7;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;420.9174;
Monthly Domestic Values;8;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;374.64255;
Monthly Domestic Values;9;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;209.43885;
Monthly Domestic Values;10;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;234.52021;
Monthly Domestic Values;11;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;304.09331;
Monthly Domestic Values;12;2021;Hydro Run-of-river and poundage;SI;B11;12/04/2023 11:27;100;266.91024;
Monthly Domestic Values;1;2021;Nuclear;SI;B14;12/04/2023 11:27;100;516.9722;
Monthly Domestic Values;2;2021;Nuclear;SI;B14;12/04/2023 11:27;100;467.02546;
Monthly Domestic Values;3;2021;Nuclear;SI;B14;12/04/2023 11:27;100;514.29869;
Monthly Domestic Values;4;2021;Nuclear;SI;B14;12/04/2023 11:27;100;0;
Monthly Domestic Values;5;2021;Nuclear;SI;B14;12/04/2023 11:27;100;418.52092;
Monthly Domestic Values;6;2021;Nuclear;SI;B14;12/04/2023 11:27;100;491.4053;
Monthly Domestic Values;7;2021;Nuclear;SI;B14;12/04/2023 11:27;100;501.7361;
Monthly Domestic Values;8;2021;Nuclear;SI;B14;12/04/2023 11:27;100;501.68524;
Monthly Domestic Values;9;2021;Nuclear;SI;B14;12/04/2023 11:27;100;486.44068;
Monthly Domestic Values;10;2021;Nuclear;SI;B14;12/04/2023 11:27;100;507.22445;
Monthly Domestic Values;11;2021;Nuclear;SI;B14;12/04/2023 11:27;100;497.72757;
Monthly Domestic Values;12;2021;Nuclear;SI;B14;12/04/2023 11:27;100;515.42738;
Monthly Domestic Values;1;2021;Solar;SI;B16;12/04/2023 11:27;100;6.76375;
Monthly Domestic Values;2;2021;Solar;SI;B16;12/04/2023 11:27;100;15.38511;
Monthly Domestic Values;3;2021;Solar;SI;B16;12/04/2023 11:27;100;26.82404;
Monthly Domestic Values;4;2021;Solar;SI;B16;12/04/2023 11:27;100;24.83928;
Monthly Domestic Values;5;2021;Solar;SI;B16;12/04/2023 11:27;100;28.30924;
Monthly Domestic Values;6;2021;Solar;SI;B16;12/04/2023 11:27;100;39.93627;
Monthly Domestic Values;7;2021;Solar;SI;B16;12/04/2023 11:27;100;35.19891;
Monthly Domestic Values;8;2021;Solar;SI;B16;12/04/2023 11:27;100;30.79228;
Monthly Domestic Values;9;2021;Solar;SI;B16;12/04/2023 11:27;100;27.56029;
Monthly Domestic Values;10;2021;Solar;SI;B16;12/04/2023 11:27;100;16.78067;
Monthly Domestic Values;11;2021;Solar;SI;B16;12/04/2023 11:27;100;7.58943;
Monthly Domestic Values;12;2021;Solar;SI;B16;12/04/2023 11:27;100;4.87976;
Monthly Domestic Values;1;2021;Waste;SI;B17;12/04/2023 11:27;100;8.18682;
Monthly Domestic Values;2;2021;Waste;SI;B17;12/04/2023 11:27;100;7.31908;
Monthly Domestic Values;3;2021;Waste;SI;B17;12/04/2023 11:27;100;8.21486;
Monthly Domestic Values;4;2021;Waste;SI;B17;12/04/2023 11:27;100;7.11385;
Monthly Domestic Values;5;2021;Waste;SI;B17;12/04/2023 11:27;100;7.70098;
Monthly Domestic Values;6;2021;Waste;SI;B17;12/04/2023 11:27;100;7.37237;
Monthly Domestic Values;7;2021;Waste;SI;B17;12/04/2023 11:27;100;7.32106;
Monthly Domestic Values;8;2021;Waste;SI;B17;12/04/2023 11:27;100;7.12006;
Monthly Domestic Values;9;2021;Waste;SI;B17;12/04/2023 11:27;100;6.76803;
Monthly Domestic Values;10;2021;Waste;SI;B17;12/04/2023 11:27;100;7.51518;
Monthly Domestic Values;11;2021;Waste;SI;B17;12/04/2023 11:27;100;8.70224;
Monthly Domestic Values;12;2021;Waste;SI;B17;12/04/2023 11:27;100;7.02391;
Monthly Domestic Values;1;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.57998;
Monthly Domestic Values;2;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.2322;
Monthly Domestic Values;3;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.54872;
Monthly Domestic Values;4;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.4736;
Monthly Domestic Values;5;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.48709;
Monthly Domestic Values;6;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.18139;
Monthly Domestic Values;7;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.30803;
Monthly Domestic Values;8;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.32335;
Monthly Domestic Values;9;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.253;
Monthly Domestic Values;10;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.43365;
Monthly Domestic Values;11;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.44522;
Monthly Domestic Values;12;2021;Wind Onshore;SI;B19;12/04/2023 11:27;100;0.33336;
Monthly Domestic Values;1;2021;Biomass;SK;B01;12/04/2023 11:27;100;82.1446;
Monthly Domestic Values;2;2021;Biomass;SK;B01;12/04/2023 11:27;100;76.3526;
Monthly Domestic Values;3;2021;Biomass;SK;B01;12/04/2023 11:27;100;82.1177;
Monthly Domestic Values;4;2021;Biomass;SK;B01;12/04/2023 11:27;100;81.2569;
Monthly Domestic Values;5;2021;Biomass;SK;B01;12/04/2023 11:27;100;80.7739;
Monthly Domestic Values;6;2021;Biomass;SK;B01;12/04/2023 11:27;100;67.9653;
Monthly Domestic Values;7;2021;Biomass;SK;B01;12/04/2023 11:27;100;72.3833;
Monthly Domestic Values;8;2021;Biomass;SK;B01;12/04/2023 11:27;100;69.9384;
Monthly Domestic Values;9;2021;Biomass;SK;B01;12/04/2023 11:27;100;54.4338;
Monthly Domestic Values;10;2021;Biomass;SK;B01;12/04/2023 11:27;100;74.8244;
Monthly Domestic Values;11;2021;Biomass;SK;B01;12/04/2023 11:27;100;75.966;
Monthly Domestic Values;12;2021;Biomass;SK;B01;12/04/2023 11:27;100;77.127;
Monthly Domestic Values;1;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;97.3833;
Monthly Domestic Values;2;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;77.8692;
Monthly Domestic Values;3;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;101.3528;
Monthly Domestic Values;4;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;113.7842;
Monthly Domestic Values;5;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;62.8472;
Monthly Domestic Values;6;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;63.0924;
Monthly Domestic Values;7;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;64.1655;
Monthly Domestic Values;8;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;20.8457;
Monthly Domestic Values;9;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;110.8754;
Monthly Domestic Values;10;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;91.7476;
Monthly Domestic Values;11;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;103.4222;
Monthly Domestic Values;12;2021;Fossil Brown coal/Lignite;SK;B02;12/04/2023 11:27;100;95.2218;
Monthly Domestic Values;1;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;438.531;
Monthly Domestic Values;2;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;399.8803;
Monthly Domestic Values;3;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;451.3875;
Monthly Domestic Values;4;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;384.2644;
Monthly Domestic Values;5;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;198.8308;
Monthly Domestic Values;6;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;322.857;
Monthly Domestic Values;7;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;268.9738;
Monthly Domestic Values;8;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;193.701;
Monthly Domestic Values;9;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;303.0663;
Monthly Domestic Values;10;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;275.0572;
Monthly Domestic Values;11;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;369.1058;
Monthly Domestic Values;12;2021;Fossil Gas;SK;B04;12/04/2023 11:27;100;350.2149;
Monthly Domestic Values;1;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;27.7671;
Monthly Domestic Values;2;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;33.5984;
Monthly Domestic Values;3;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;36.722;
Monthly Domestic Values;4;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;14.4248;
Monthly Domestic Values;5;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;2.116;
Monthly Domestic Values;6;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;36.6334;
Monthly Domestic Values;7;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;31.5817;
Monthly Domestic Values;8;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;39.001;
Monthly Domestic Values;9;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;26.7035;
Monthly Domestic Values;10;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;40.9153;
Monthly Domestic Values;11;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;43.1553;
Monthly Domestic Values;12;2021;Fossil Hard coal;SK;B05;12/04/2023 11:27;100;47.4684;
Monthly Domestic Values;1;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;38.5207;
Monthly Domestic Values;2;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;34.816;
Monthly Domestic Values;3;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;33.7078;
Monthly Domestic Values;4;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;29.5768;
Monthly Domestic Values;5;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;29.3422;
Monthly Domestic Values;6;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;37.8881;
Monthly Domestic Values;7;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;38.6339;
Monthly Domestic Values;8;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;31.1553;
Monthly Domestic Values;9;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;30.4308;
Monthly Domestic Values;10;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;31.4656;
Monthly Domestic Values;11;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;32.9174;
Monthly Domestic Values;12;2021;Fossil Oil;SK;B06;12/04/2023 11:27;100;48.3118;
Monthly Domestic Values;1;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;24.5248;
Monthly Domestic Values;2;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;21.0184;
Monthly Domestic Values;3;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;16.199;
Monthly Domestic Values;4;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;16.1111;
Monthly Domestic Values;5;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;14.834;
Monthly Domestic Values;6;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;17.0422;
Monthly Domestic Values;7;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;11.7452;
Monthly Domestic Values;8;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;18.4742;
Monthly Domestic Values;9;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;24.4568;
Monthly Domestic Values;10;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;30.0507;
Monthly Domestic Values;11;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;31.8471;
Monthly Domestic Values;12;2021;Hydro Pumped Storage;SK;B10;12/04/2023 11:27;100;40.122;
Monthly Domestic Values;1;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;318.209;
Monthly Domestic Values;2;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;416.8794;
Monthly Domestic Values;3;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;344.9564;
Monthly Domestic Values;4;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;314.7287;
Monthly Domestic Values;5;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;465.9607;
Monthly Domestic Values;6;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;355.0545;
Monthly Domestic Values;7;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;351.3682;
Monthly Domestic Values;8;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;384.9023;
Monthly Domestic Values;9;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;298.2434;
Monthly Domestic Values;10;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;211.0057;
Monthly Domestic Values;11;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;179.0708;
Monthly Domestic Values;12;2021;Hydro Run-of-river and poundage;SK;B11;12/04/2023 11:27;100;237.5313;
Monthly Domestic Values;1;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;31.9245;
Monthly Domestic Values;2;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;29.8258;
Monthly Domestic Values;3;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;30.6582;
Monthly Domestic Values;4;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;32.4734;
Monthly Domestic Values;5;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;55.3347;
Monthly Domestic Values;6;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;26.9179;
Monthly Domestic Values;7;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;21.441;
Monthly Domestic Values;8;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;22.9205;
Monthly Domestic Values;9;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;26.1872;
Monthly Domestic Values;10;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;20.4222;
Monthly Domestic Values;11;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;15.7007;
Monthly Domestic Values;12;2021;Hydro Water Reservoir;SK;B12;12/04/2023 11:27;100;13.688;
Monthly Domestic Values;1;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1459.2048;
Monthly Domestic Values;2;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1315.8449;
Monthly Domestic Values;3;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1272.3199;
Monthly Domestic Values;4;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1108.1944;
Monthly Domestic Values;5;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1196.0921;
Monthly Domestic Values;6;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1146.035;
Monthly Domestic Values;7;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1331.8723;
Monthly Domestic Values;8;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1436.7878;
Monthly Domestic Values;9;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1248.9692;
Monthly Domestic Values;10;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1299.0036;
Monthly Domestic Values;11;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1413.7378;
Monthly Domestic Values;12;2021;Nuclear;SK;B14;12/04/2023 11:27;100;1473.0384;
Monthly Domestic Values;1;2021;Other;SK;B20;12/04/2023 11:27;100;147.442;
Monthly Domestic Values;2;2021;Other;SK;B20;12/04/2023 11:27;100;130.2719;
Monthly Domestic Values;3;2021;Other;SK;B20;12/04/2023 11:27;100;137.4433;
Monthly Domestic Values;4;2021;Other;SK;B20;12/04/2023 11:27;100;107.555;
Monthly Domestic Values;5;2021;Other;SK;B20;12/04/2023 11:27;100;104.4406;
Monthly Domestic Values;6;2021;Other;SK;B20;12/04/2023 11:27;100;84.7934;
Monthly Domestic Values;7;2021;Other;SK;B20;12/04/2023 11:27;100;96.5223;
Monthly Domestic Values;8;2021;Other;SK;B20;12/04/2023 11:27;100;98.1885;
Monthly Domestic Values;9;2021;Other;SK;B20;12/04/2023 11:27;100;93.9825;
Monthly Domestic Values;10;2021;Other;SK;B20;12/04/2023 11:27;100;104.4045;
Monthly Domestic Values;11;2021;Other;SK;B20;12/04/2023 11:27;100;121.4788;
Monthly Domestic Values;12;2021;Other;SK;B20;12/04/2023 11:27;100;134.5886;
Monthly Domestic Values;1;2021;Other renewable;SK;B15;12/04/2023 11:27;100;46.1509;
Monthly Domestic Values;2;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.3452;
Monthly Domestic Values;3;2021;Other renewable;SK;B15;12/04/2023 11:27;100;45.4515;
Monthly Domestic Values;4;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.9431;
Monthly Domestic Values;5;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.8144;
Monthly Domestic Values;6;2021;Other renewable;SK;B15;12/04/2023 11:27;100;42.9461;
Monthly Domestic Values;7;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.5386;
Monthly Domestic Values;8;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.8522;
Monthly Domestic Values;9;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.2686;
Monthly Domestic Values;10;2021;Other renewable;SK;B15;12/04/2023 11:27;100;42.4323;
Monthly Domestic Values;11;2021;Other renewable;SK;B15;12/04/2023 11:27;100;42.1627;
Monthly Domestic Values;12;2021;Other renewable;SK;B15;12/04/2023 11:27;100;41.828;
Monthly Domestic Values;1;2021;Solar;SK;B16;12/04/2023 11:27;100;15.2805;
Monthly Domestic Values;2;2021;Solar;SK;B16;12/04/2023 11:27;100;24.5508;
Monthly Domestic Values;3;2021;Solar;SK;B16;12/04/2023 11:27;100;48.3825;
Monthly Domestic Values;4;2021;Solar;SK;B16;12/04/2023 11:27;100;50.2709;
Monthly Domestic Values;5;2021;Solar;SK;B16;12/04/2023 11:27;100;55.5437;
Monthly Domestic Values;6;2021;Solar;SK;B16;12/04/2023 11:27;100;70.7657;
Monthly Domestic Values;7;2021;Solar;SK;B16;12/04/2023 11:27;100;62.8739;
Monthly Domestic Values;8;2021;Solar;SK;B16;12/04/2023 11:27;100;54.3475;
Monthly Domestic Values;9;2021;Solar;SK;B16;12/04/2023 11:27;100;50.7742;
Monthly Domestic Values;10;2021;Solar;SK;B16;12/04/2023 11:27;100;44.9082;
Monthly Domestic Values;11;2021;Solar;SK;B16;12/04/2023 11:27;100;20.4311;
Monthly Domestic Values;12;2021;Solar;SK;B16;12/04/2023 11:27;100;13.1242;
Monthly Domestic Values;1;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.393;
Monthly Domestic Values;2;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.4096;
Monthly Domestic Values;3;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.2862;
Monthly Domestic Values;4;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.5237;
Monthly Domestic Values;5;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.5885;
Monthly Domestic Values;6;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.2872;
Monthly Domestic Values;7;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.252;
Monthly Domestic Values;8;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.226;
Monthly Domestic Values;9;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.2375;
Monthly Domestic Values;10;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.4985;
Monthly Domestic Values;11;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.5121;
Monthly Domestic Values;12;2021;Wind Onshore;SK;B19;12/04/2023 11:27;100;0.4274;
Monthly Domestic Values;9;2021;Fossil Gas;UA;B04;12/04/2023 11:27;100;61.072;
Monthly Domestic Values;10;2021;Fossil Gas;UA;B04;12/04/2023 11:27;100;106.488;
Monthly Domestic Values;11;2021;Fossil Gas;UA;B04;12/04/2023 11:27;100;254.504;
Monthly Domestic Values;12;2021;Fossil Gas;UA;B04;12/04/2023 11:27;100;498.723;
Monthly Domestic Values;9;2021;Fossil Hard coal;UA;B05;12/04/2023 11:27;100;3012.303;
Monthly Domestic Values;10;2021;Fossil Hard coal;UA;B05;12/04/2023 11:27;100;3802.848;
Monthly Domestic Values;11;2021;Fossil Hard coal;UA;B05;12/04/2023 11:27;100;3667.633;
Monthly Domestic Values;12;2021;Fossil Hard coal;UA;B05;12/04/2023 11:27;100;4148.704;
Monthly Domestic Values;9;2021;Hydro Pumped Storage;UA;B10;12/04/2023 11:27;100;121.643;
Monthly Domestic Values;10;2021;Hydro Pumped Storage;UA;B10;12/04/2023 11:27;100;152.5;
Monthly Domestic Values;11;2021;Hydro Pumped Storage;UA;B10;12/04/2023 11:27;100;131.684;
Monthly Domestic Values;12;2021;Hydro Pumped Storage;UA;B10;12/04/2023 11:27;100;119.758;
Monthly Domestic Values;9;2021;Hydro Water Reservoir;UA;B12;12/04/2023 11:27;100;463.467;
